Timestamp:,2022-01-31T12:11:46.942371
 Laser line number: ,162 
 Laser line name:, STATION1B_62 
 Laser image name:, STATION1B 
 Starting X:, 47851.02 
 Starting Y:,42838.12 
 Starting Z:, 32121.0 
 Spot size:, 5.0 
 Spot spacing:, 1.0 
 Number of shots:, 2558 
 Direction of ablation:, 0,Left to Right 
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,32S cps,39K cps,40Ca cps,45Sc cps,48Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,58Ni cps,59Co cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,85Rb cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
12896.3764,47851.02,42838.12,8036.54,187.930,63.0600,32705.5,991.550,573.570,142.310,0.0,0.0,0.0,39.2000,0.0,68.4000,1.04646e+06,0.0,675.030,13.1600,0.0,14.15,0.0,0.0,0.0,33.9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,51.4000,42.5100,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6500,0.0,0.0,0.0,0.0,0.0,0.0
12909.1588,47856.02,42838.12,4225.21,399.320,0.0,37931.9,1939.80,929.640,60.5800,0.0,0.0,0.0,0.0,173.400,0.0,280168.0,0.0,179.220,163.140,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,56.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,26.3000,0.0,0.0,48.6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0
12921.9412,47861.02,42838.12,2375.67,1108.52,60.7200,54958.6,3294.24,1584.73,55.34,68.4400,0.0,0.0,0.0,72.8000,22.6,233070.0,0.0,343.160,23.33,0.0,0.0,94.0800,0.0,0.0,0.0,37.7000,20.2000,7.92,32.9000,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,46.75,12.5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12933.6584,47866.02,42838.12,7650.32,505.820,0.0,77096.7,4545.73,2100.91,46.7600,0.0,0.0,0.0,21.1200,0.0,32.8000,857339.0,0.0,680.460,78.4000,0.0,14.1,10.92,0.0,0.0,0.0,0.0,0.0,131.280,0.0,0.0,0.0,0.0,0.0,0.0,35.7000,112.140,0.0,0.0,0.0,36.0100,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0
12946.4408,47871.02,42838.12,9706.64,193.810,18.8800,54588.6,2228.01,2246.62,159.940,0.0,0.0,0.0,0.0,0.0,130.400,1.40948e+06,0.0,1062.70,39.6000,0.0,0.0,0.0,0.0,0.0,0.0,18.52,0.0,74.6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0
12959.2232,47876.02,42838.12,2211.93,132.400,0.0,29941.2,976.140,902.410,48.9600,0.0,0.0,0.0,0.0,0.0,0.0,454306.0,37.6500,140.530,84.5500,0.0,0.0,0.0,0.0,0.0,57.8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.02,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5800,0.0,0.0,0.0,0.0,0.0,0.0
12972.0056,47881.02,42838.12,454.420,62.0,14.25,5086.39,582.950,442.800,35.6000,57.3300,0.0,0.0,0.0,0.0,0.0,91328.3,0.0,16.35,90.2200,0.0,0.0,0.0,0.0,0.0,57.68,0.0,0.0,60.5,0.0,22.0500,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,15.6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12983.7228,47886.02,42838.12,473.030,12.4,28.5,7972.70,331.480,869.890,28.2800,13.25,0.0,0.0,130.790,0.0,0.0,78127.1,0.0,102.730,9.92,0.0,0.0,0.0,0.0,0.0,85.07,0.0,10.2,7.52,0.0,0.0,0.0,0.0,0.0,0.0,9.8,12.2,0.0,0.0,11.2800,0.0,0.0,37.4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12996.5052,47891.02,42838.12,340.630,36.0800,0.0,8948.54,466.620,1382.02,62.1400,33.5800,0.0,0.0,0.0,0.0,0.0,123422.0,0.0,104.350,24.8000,0.0,0.0,0.0,0.0,0.0,60.9000,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,28.2000,0.0,40.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13009.2876,47896.02,42838.12,376.070,0.0,0.0,4292.28,295.390,485.720,0.0,27.7000,0.0,0.0,0.0,0.0,0.0,14115.8,0.0,113.700,196.800,0.0,0.0,0.0,0.0,0.0,44.2200,0.0,54.4500,0.0,0.0,0.0,0.0,0.0,0.0,23.84,0.0,59.73,0.0,0.0,0.0,0.0,0.0,26.0400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
