Timestamp:,2022-01-31T12:07:25.622753
 Laser line number: ,137 
 Laser line name:, STATION1B_37 
 Laser image name:, STATION1B 
 Starting X:, 47851.02 
 Starting Y:,42713.12 
 Starting Z:, 32121.0 
 Spot size:, 5.0 
 Spot spacing:, 1.0 
 Number of shots:, 2558 
 Direction of ablation:, 0,Left to Right 
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,32S cps,39K cps,40Ca cps,45Sc cps,48Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,58Ni cps,59Co cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,85Rb cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
12663.0976,47851.02,42713.12,6881.20,0.0,17.9600,35550.9,1027.71,1823.43,0.0,0.0,0.0,0.0,0.0,0.0,249.690,1.01754e+06,10.68,664.130,13.05,0.0,26.16,0.0,0.0,0.0,23.9500,0.0,0.0,17.3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12675.88,47856.02,42713.12,601.080,0.0,0.0,942.540,117.150,532.280,0.0,24.5600,0.0,0.0,0.0,0.0,0.0,35201.8,0.0,55.98,144.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12687.5972,47861.02,42713.12,91.9400,62.4200,0.0,1553.06,245.590,840.490,56.9000,0.0,0.0,0.0,0.0,0.0,15.8400,1578.64,0.0,82.68,0.0,0.0,0.0,0.0,0.0,0.0,21.65,69.5500,0.0,13.95,0.0,0.0,14.15,0.0,0.0,0.0,0.0,47.18,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700.3796,47866.02,42713.12,473.480,26.3000,0.0,1676.80,381.190,363.350,88.2000,0.0,0.0,0.0,0.0,0.0,0.0,213.050,0.0,116.0,78.18,0.0,0.0,0.0,0.0,0.0,48.9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2000,0.0,0.0,0.0,0.0,37.6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12713.162,47871.02,42713.12,83.1000,0.0,0.0,2560.65,0.0,408.840,58.5,29.35,0.0,0.0,0.0,0.0,0.0,228.140,0.0,0.0,83.3000,28.6,0.0,0.0,0.0,0.0,73.8000,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12725.9444,47876.02,42713.12,224.850,0.0,0.0,1163.20,271.140,642.680,40.0,0.0,0.0,0.0,0.0,0.0,0.0,130.470,0.0,141.130,8.52,0.0,0.0,0.0,0.0,0.0,16.2000,0.0,0.0,34.4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,34.9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,0.0,0.0,23.5,0.0,0.0
12737.6616,47881.02,42713.12,625.130,0.0,0.0,1183.25,521.630,808.160,99.4900,183.170,0.0,0.0,0.0,0.0,0.0,46.7600,0.0,181.980,19.6,0.0,0.0,0.0,0.0,0.0,74.6600,0.0,0.0,68.8000,0.0,0.0,0.0,0.0,0.0,0.0,18.32,11.52,0.0,0.0,7.96,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,16.2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12750.444,47886.02,42713.12,498.420,10.3,0.0,1996.40,156.860,336.970,68.9500,0.0,0.0,0.0,0.0,0.0,0.0,157.840,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8000,0.0,0.0,0.0,0.0,13.75,54.8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12763.2264,47891.02,42713.12,742.540,169.150,0.0,3050.02,121.720,593.920,13.2,0.0,0.0,0.0,0.0,0.0,0.0,73.7400,0.0,31.2200,45.3000,0.0,0.0,0.0,0.0,0.0,62.3500,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,0.0,26.2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12776.0088,47896.02,42713.12,302.960,34.82,0.0,2972.98,526.830,322.560,23.92,17.4500,0.0,0.0,0.0,15.75,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,40.8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0400,0.0,0.0,0.0,0.0,62.9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7900,0.0,0.0,0.0,0.0,0.0,0.0
