Timestamp:,2022-01-31T12:17:00.138397
 Laser line number: ,195 
 Laser line name:, STATION1B_95 
 Laser image name:, STATION1B 
 Starting X:, 47851.02 
 Starting Y:,43003.12 
 Starting Z:, 32121.0 
 Spot size:, 5.0 
 Spot spacing:, 1.0 
 Number of shots:, 2558 
 Direction of ablation:, 0,Left to Right 
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,32S cps,39K cps,40Ca cps,45Sc cps,48Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,58Ni cps,59Co cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,85Rb cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
43727.5252,47851.02,43003.12,133.550,30.4500,0.0,2354.0,266.300,1310.85,0.0,18.0,0.0,0.0,25.9500,0.0,0.0,3383.70,25.9,67.8500,10.45,0.0,0.0,0.0,0.0,0.0,77.75,0.0,16.1,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.950,0.0,0.0,0.0,0.0,0.0
43740.3076,47856.02,43003.12,4140.67,115.910,0.0,32952.9,1349.42,717.300,38.8300,0.0,0.0,0.0,0.0,0.0,11.45,485653.0,21.25,137.440,47.25,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,20.3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43753.09,47861.02,43003.12,11383.9,246.710,53.8800,70059.8,2353.74,1843.56,154.300,0.0,0.0,0.0,0.0,0.0,81.3400,1.55689e+06,16.92,932.820,46.34,0.0,0.0,77.1500,0.0,0.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4700,0.0,42.6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1000,0.0
43765.8724,47866.02,43003.12,5047.23,474.790,17.4,35070.0,1212.33,1837.84,70.2800,0.0,0.0,0.0,0.0,0.0,8.92,999098.0,0.0,546.910,14.5,0.0,0.0,29.0500,0.0,0.0,0.0,0.0,28.76,84.5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6400,0.0,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3600,14.85
43777.5896,47871.02,43003.12,3168.16,150.630,0.0,26471.5,870.820,1575.93,33.4500,0.0,0.0,0.0,0.0,0.0,19.9,590000.0,0.0,516.970,78.2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2000,57.9600,0.0,41.8300,0.0,47.6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43790.372,47876.02,43003.12,3501.21,46.0,15.6,26758.8,1634.93,950.470,72.82,22.08,0.0,0.0,0.0,0.0,42.7800,505904.0,0.0,159.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0500,0.0,32.2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43803.1544,47881.02,43003.12,882.380,0.0,30.1,9072.28,315.110,249.900,102.75,88.2000,0.0,0.0,0.0,0.0,17.0,134743.0,70.6500,228.170,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,0.0,0.0,0.0,17.2000,0.0,0.0,13.8,0.0,0.0,0.0,37.8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43815.9368,47886.02,43003.12,2688.45,51.8700,0.0,27856.4,854.010,1675.92,31.49,46.7600,0.0,0.0,61.7400,0.0,98.1500,416977.0,0.0,113.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8000,0.0,0.0,0.0,15.0,59.7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3600,0.0,0.0,0.0,0.0,0.0,0.0
43827.654,47891.02,43003.12,969.110,187.180,0.0,14377.8,570.760,433.810,141.090,11.96,0.0,0.0,0.0,0.0,0.0,289495.0,0.0,346.830,151.630,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,36.3500,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,58.0800,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43840.4364,47896.02,43003.12,353.810,0.0,0.0,2397.26,306.580,736.210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22977.5,54.25,232.480,12.4,0.0,0.0,13.3,0.0,0.0,111.650,0.0,0.0,0.0,21.9500,0.0,19.2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
