Timestamp:,2022-01-31T12:40:46.659448
 Laser line number: ,326 
 Laser line name:, STATION2A_26 
 Laser image name:, STATION2A 
 Starting X:, 23627.46 
 Starting Y:,76100.43 
 Starting Z:, 32131.0 
 Spot size:, 5.0 
 Spot spacing:, 1.0 
 Number of shots:, 2558 
 Direction of ablation:, 0,Left to Right 
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,32S cps,39K cps,40Ca cps,45Sc cps,48Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,58Ni cps,59Co cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,85Rb cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
2829.1712,23627.46,76100.43,17540.3,137.780,154.740,126907.0,6414.88,3591.57,69.9600,0.0,0.0,0.0,0.0,0.0,248.0,2.17572e+06,15.05,2239.21,26.35,0.0,0.0,295.200,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.410,71.4000,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,20.5
2840.8884,23632.46,76100.43,9615.52,32.8000,0.0,60793.9,2756.30,2265.06,144.660,0.0,0.0,37.8000,0.0,0.0,134.320,1.35962e+06,30.1,1093.65,0.0,112.020,11.84,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,0.0,20.6300,0.0,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853.6708,23637.46,76100.43,9317.58,55.8000,65.25,48367.2,2343.72,1164.11,60.6500,0.0,0.0,0.0,0.0,10.32,46.3000,1.34827e+06,0.0,900.780,12.76,0.0,0.0,0.0,0.0,0.0,37.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9900,39.3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,0.0,0.0,0.0
2866.4532,23642.46,76100.43,6927.32,0.0,134.690,42781.8,1561.38,1175.83,92.2000,0.0,0.0,0.0,0.0,0.0,0.0,1.1156e+06,0.0,774.890,41.9000,0.0,0.0,35.0400,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4800,0.0,0.0,0.0,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879.2356,23647.46,76100.43,3617.82,12.88,56.6400,48590.4,2456.23,1112.19,135.380,57.5400,0.0,0.0,71.68,0.0,31.6,617688.0,22.7200,781.740,0.0,63.3100,0.0,43.3000,16.4,0.0,43.9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,18.2000,0.0,0.0,0.0,40.3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890.9528,23652.46,76100.43,3487.67,68.4700,31.1,80151.1,2837.26,1999.19,74.1100,0.0,0.0,0.0,0.0,0.0,0.0,501256.0,0.0,526.740,0.0,0.0,0.0,52.0,0.0,0.0,9.32,0.0,0.0,108.790,0.0,0.0,0.0,0.0,0.0,0.0,15.24,35.8800,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903.7352,23657.46,76100.43,6343.49,18.8800,0.0,31643.3,773.460,853.370,49.1000,75.5800,0.0,0.0,0.0,64.8000,77.5500,807123.0,10.24,637.330,0.0,0.0,0.0,90.4500,0.0,0.0,12.8,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916.5176,23662.46,76100.43,3085.60,0.0,21.5500,17891.9,695.610,273.520,79.6600,0.0,0.0,0.0,0.0,0.0,28.5300,557061.0,0.0,273.670,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.0,72.8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.850,0.0,36.1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929.3,23667.46,76100.43,2250.09,0.0,0.0,16049.2,1035.31,533.990,137.810,0.0,0.0,0.0,0.0,0.0,42.9600,426008.0,0.0,129.980,24.2000,0.0,0.0,0.0,0.0,0.0,13.2,0.0,33.7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9600,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0.0,0.0,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941.0172,23672.46,76100.43,423.190,0.0,0.0,2806.02,202.980,631.690,92.5500,0.0,0.0,0.0,0.0,0.0,0.0,98600.0,0.0,147.790,13.0,29.24,0.0,24.4500,0.0,0.0,0.0,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77,0.0,31.2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
