Timestamp:,2022-01-31T12:18:45.636424
 Laser line number: ,204 
 Laser line name:, STATION1C_4 
 Laser image name:, STATION1C 
 Starting X:, 71068.83 
 Starting Y:,49590.85 
 Starting Z:, 32131.0 
 Spot size:, 5.0 
 Spot spacing:, 1.0 
 Number of shots:, 2558 
 Direction of ablation:, 0,Left to Right 
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,32S cps,39K cps,40Ca cps,45Sc cps,48Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,58Ni cps,59Co cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,85Rb cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
37439.6496,71068.83,49590.85,97.8500,0.0,0.0,12995.6,711.640,851.910,0.0,94.25,0.0,0.0,0.0,0.0,22.6,553659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37452.432,71073.83,49590.85,678.920,0.0,0.0,17671.8,483.890,528.810,0.0,12.35,0.0,0.0,0.0,0.0,112.100,843374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,52.5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,33.8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37465.2144,71078.83,49590.85,5882.74,0.0,13.45,42796.1,1602.25,772.900,0.0,0.0,0.0,0.0,19.2000,0.0,21.35,1.66989e+06,55.1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1200,0.0,0.0,0.0,196.5,0.0,19.4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37477.9968,71083.83,49590.85,13428.4,0.0,0.0,107915.0,5322.37,3093.14,64.3500,0.0,0.0,0.0,24.6,0.0,290.890,2.41925e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72000,0.0,32.6200,0.0,0.0,0.0,0.0,0.0,0.0,113.280,15.44,0.0,87.9500,154.350,0.0,57.9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
37489.714,71088.83,49590.85,13573.2,0.0,43.73,114917.0,4878.58,2277.39,0.0,0.0,0.0,0.0,0.0,0.0,187.100,2.60507e+06,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4400,0.0,16.9500,0.0,0.0,0.0,0.0,17.7000,0.0,0.0,26.15,19.5,0.0,0.0,0.0,23.52,0.0,25.6400,0.0,0.0,157.5,0.0,0.0,0.0,0.0,0.0,0.0,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37502.4964,71093.83,49590.85,3355.15,0.0,0.0,49434.9,1437.60,973.050,0.0,0.0,0.0,0.0,0.0,0.0,79.1500,1.31665e+06,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9500,116.100,57.7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37515.2788,71098.83,49590.85,0.0,0.0,0.0,14436.2,486.120,1097.99,6.37,0.0,0.0,0.0,0.0,0.0,0.0,473715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,43.1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37528.0612,71103.83,49590.85,0.0,0.0,0.0,1379.21,98.1400,692.490,11.36,0.0,0.0,0.0,0.0,0.0,0.0,143396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,0.0,35.2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37539.7784,71108.83,49590.85,0.0,0.0,0.0,65.0500,19.3000,705.810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48191.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4200,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,8.72000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37552.5608,71113.83,49590.85,49.8000,0.0,0.0,4432.23,0.0,790.630,0.0,0.0,0.0,0.0,15.05,0.0,50.8000,319114.0,0.0,0.0,0.0,37.8000,0.0,0.0,0.0,0.0,80.5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0.0,0.0,10.85,58.0500,12.25,22.7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0
