Timestamp:,2022-01-28T13:21:16.125491
 Laser line number: ,42 
 Laser line name:, 612_REP_3 
 Laser image name:, 612_REP 
 Starting X:, 15999.49 
 Starting Y:,17707.29 
 Starting Z:, 32968.0 
 Spot size:, 5.0 
 Spot spacing:, 0.5 
 Number of shots:, 4583 
 Direction of ablation:, 0,Left to Right 
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,32S cps,39K cps,40Ca cps,45Sc cps,48Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,58Ni cps,59Co cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,85Rb cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
99671.8292,15999.49,17707.29,673515.0,320.570,115282.0,913386.0,97297.3,67445.6,340.623,40.2644,0.0,9.70833,988.450,7328.51,1204.93,1279.33,1528.78,2285.58,718.439,1133.75,685.346,272.852,849.559,228.393,242.590,26.2061,1028.71,2833.90,800.389,406.683,960.132,230.843,0.0,23.9545,156.811,421.599,54.1705,2468.98,589.642,289.915,119.875,2410.17,1186.83,645.192,664.562,1220.14,170.214,137.067,931.143,407.957,1439.15,276.030,1625.10,390.284,1657.03,342.223,1411.54,251.916,958.191,236.502,80.8864,0.0,35.7894,33.3523,60.4485,17.3000,313.482,775.344,1312.61,521.946,1004.91
99771.958,16004.49,17707.29,672454.0,178.367,116151.0,938935.0,88183.0,57705.9,298.273,23.1083,0.0,0.0,826.733,6657.17,1074.22,913.958,1548.20,1591.76,396.172,848.544,616.912,179.882,536.149,152.152,166.945,19.0273,834.0,2467.15,845.432,410.312,824.687,197.336,0.0,9.39470,74.0295,332.798,55.0364,1887.90,529.271,200.505,93.1970,1811.34,934.026,539.627,509.526,1024.80,188.861,182.252,810.450,460.536,1469.81,238.096,1506.77,415.721,1394.15,335.995,1384.24,201.722,923.909,176.366,59.2742,0.0,28.4818,21.4318,126.188,13.9167,207.800,669.316,1203.47,516.303,834.808
99872.0868,16009.49,17707.29,730904.0,294.383,129032.0,987787.0,94717.2,65554.6,223.955,55.3652,0.0,4.50833,1063.17,6945.69,1023.19,1057.69,1603.24,1975.47,524.929,1108.48,628.345,232.533,726.536,200.704,173.204,28.8167,1103.16,2883.10,992.404,477.850,951.669,188.476,0.0,9.24545,84.9909,443.173,63.2871,2277.24,610.993,306.404,145.840,2275.78,1123.58,761.567,701.595,1276.62,140.747,141.330,768.509,500.783,1526.68,332.962,1586.43,413.950,1698.71,355.859,1333.30,243.378,1059.20,204.608,65.9651,0.0,24.2492,10.7273,132.598,9.48258,176.660,674.866,1105.33,620.154,808.747
99973.2808,16014.49,17707.29,743573.0,226.517,138325.0,987114.0,100642.0,68623.9,216.647,43.7288,0.0,25.0386,1096.40,7692.10,1075.61,1293.83,1708.80,1926.15,538.794,1090.20,593.024,154.456,818.709,180.648,135.069,28.9083,1232.04,3262.80,1104.67,439.930,978.431,179.628,0.0,54.8992,153.988,458.166,36.4705,2429.17,605.145,350.165,96.2409,2350.44,1116.72,737.019,722.995,1352.48,128.386,151.487,848.089,506.169,1742.27,245.865,1686.88,426.447,1782.36,292.246,1494.93,269.273,1128.34,254.402,114.170,0.0,42.3159,60.3386,69.8144,53.4780,222.441,689.605,1215.23,775.124,1164.10
100073.4096,16019.49,17707.29,730956.0,266.571,131418.0,965605.0,101554.0,68510.5,195.725,39.9485,0.0,18.3909,1120.57,7630.17,1142.49,1183.02,1736.58,2106.25,579.980,1236.86,748.678,266.118,850.836,177.222,67.4015,40.3076,1092.91,3265.89,950.277,540.077,1163.14,238.660,6.17273,25.4197,98.1841,530.687,53.8038,2338.53,689.812,282.473,138.443,2254.62,1106.99,676.559,682.992,1293.26,149.187,170.697,850.892,497.685,1681.46,281.092,1659.27,382.673,2011.63,346.733,1499.14,347.092,993.745,152.020,60.2508,0.0,34.8727,13.8273,110.495,19.6909,214.289,646.392,1242.69,699.045,1011.45
100173.5384,16024.49,17707.29,748681.0,266.817,139718.0,984992.0,103255.0,69877.2,306.807,34.6318,0.0,3.775,1248.42,7686.84,1128.95,1120.36,1670.15,1978.18,638.529,989.535,646.204,209.638,725.441,183.868,151.363,29.8174,1223.09,3625.80,1143.02,548.687,1126.54,185.732,0.0,8.68030,100.507,485.614,55.7053,2219.66,550.080,333.943,133.152,2387.53,1166.07,742.605,651.715,1306.99,208.576,128.758,928.492,419.234,1692.57,336.698,1825.58,444.213,1782.65,403.488,1654.76,250.349,1167.78,221.402,88.5568,0.0,19.1583,20.2992,166.201,5.04545,187.918,693.360,1312.26,685.539,1103.50
100273.6672,16029.49,17707.29,710459.0,226.634,124497.0,955323.0,94573.6,63091.9,249.834,59.6568,0.0,22.8818,855.184,7505.97,1144.81,1204.47,1613.25,2003.36,557.695,1143.06,791.364,292.616,811.871,234.798,166.108,25.3636,926.402,3006.84,1040.10,464.217,973.406,165.020,5.48182,38.3727,63.6068,352.415,63.4621,2094.61,478.949,305.677,86.9735,2137.46,1059.94,520.280,566.455,1236.50,151.600,157.108,796.445,407.640,1581.87,332.645,1544.41,513.906,1665.64,350.664,1371.75,241.741,1044.04,270.408,68.8992,0.0,19.8955,45.3008,151.028,10.5197,170.550,677.133,969.797,559.145,1137.53
100373.796,16034.49,17707.29,721367.0,244.939,134789.0,959017.0,98247.6,67544.7,285.584,14.5523,6.35076,33.1826,939.336,7812.11,1240.87,1129.33,1590.59,1934.0,653.073,1071.88,543.418,182.715,780.334,155.189,253.083,22.4553,1107.35,3482.19,1010.01,447.155,1032.86,134.113,0.0,18.7303,87.5939,427.298,74.0924,2216.60,586.261,322.545,141.364,2333.47,1139.62,614.192,819.083,1113.93,146.136,211.912,929.123,411.121,1580.72,317.114,1453.49,554.008,1841.49,328.591,1596.97,288.858,1044.71,277.156,70.4795,0.0,32.1902,15.1258,105.233,10.0364,262.608,641.177,1172.12,757.364,930.405
100473.9248,16039.49,17707.29,737120.0,249.017,142953.0,957542.0,106143.0,72533.0,287.927,51.7333,0.0,12.2818,1350.66,8352.01,1191.73,1370.63,1765.53,2069.00,608.507,1265.28,755.447,213.639,842.112,156.774,169.564,21.2644,1067.29,3625.76,1054.21,468.148,1076.51,145.613,0.0,31.8848,139.139,587.757,73.4765,2111.85,629.864,324.789,117.630,2473.96,1093.53,674.675,771.206,1483.58,160.453,172.973,923.579,465.752,1839.69,341.887,1945.96,430.301,1860.71,350.624,1838.63,212.906,1127.23,243.730,59.7871,0.0,31.2356,20.4364,108.787,52.8326,278.561,781.220,1285.90,605.286,1028.66
100574.0536,16044.49,17707.29,741084.0,202.772,136887.0,976261.0,104618.0,73033.2,326.615,23.2598,0.0,4.71818,1210.08,8010.24,1202.31,1351.62,1778.00,1912.40,565.217,1043.46,656.917,220.146,778.774,149.380,212.578,37.4038,1036.99,3662.57,1108.76,621.677,1070.44,271.479,3.49091,19.3795,82.0008,389.892,33.7621,2408.99,620.789,439.817,69.2682,2382.55,1210.73,642.396,888.743,1277.43,184.295,116.692,914.847,362.077,1570.85,354.423,1748.19,503.266,1803.68,296.180,1611.47,272.853,1254.92,225.092,70.5576,0.0,5.60076,22.5205,90.5258,22.7068,245.936,782.231,1351.56,602.695,1034.79
